typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,273,54,19342.13,2023-12-16 19:18,1,type3
cash-in,49,433,6588.03,2024-01-03 04:27,0,none
transfer,123,809,3203.06,2024-04-09 17:53,0,none
cash-in,373,221,9569.88,2023-03-12 07:26,0,none
transfer,467,537,6576.88,2023-08-01 21:45,0,none
transfer,686,599,8442.72,2022-09-07 10:59,0,none
transfer,229,952,9895.96,2024-08-03 10:07,0,none
cash-in,186,283,6774.61,2022-07-18 23:41,0,none
transfer,303,289,4118.29,2021-10-04 20:15,0,none
transfer,234,801,2419.32,2020-03-09 13:50,0,none
transfer,281,619,6382.87,2021-08-27 19:17,0,none
transfer,122,456,4551.05,2021-06-17 02:22,0,none
transfer,443,645,8548.53,2023-12-10 22:36,0,none
cash-in,36,738,4367.0,2023-02-13 20:58,0,none
transfer,315,492,3570.47,2024-02-15 09:59,0,none
transfer,502,351,2889.75,2021-08-30 17:27,0,none
transfer,54,277,19825.55,2023-12-18 22:23,1,type1
transfer,54,279,19152.48,2023-07-23 06:35,1,type1
transfer,54,621,20573.19,2024-07-21 04:04,1,type1
transfer,54,757,20051.09,2022-01-10 14:43,1,type1
transfer,54,757,20686.16,2022-03-24 13:59,1,type1
transfer,750,799,254.36,2021-03-08 11:00,1,type2
transfer,573,631,265.73,2021-03-08 11:01,1,type2
transfer,262,996,245.35,2021-03-08 11:02,1,type2
transfer,852,142,260.82,2021-03-08 11:03,1,type2
transfer,894,927,245.62,2021-03-08 11:04,1,type2
transfer,986,840,19923.71,2024-09-09 21:35,1,type3
transfer,925,840,19942.34,2020-11-30 05:36,1,type3
transfer,949,840,19186.85,2024-10-16 05:53,1,type3
transfer,183,840,20387.9,2024-02-02 14:14,1,type3
transfer,580,840,20791.74,2024-12-26 16:11,1,type3
cash-in,696,160,4275.69,2024-09-15 00:54,0,none
cash-in,942,894,2168.12,2020-07-14 02:32,0,none
cash-in,615,529,8288.47,2023-11-29 20:29,0,none
cash-in,845,536,6472.53,2020-01-20 14:30,0,none
transfer,393,298,1381.62,2024-08-18 23:03,0,none
transfer,378,279,7869.75,2020-11-06 20:17,0,none
cash-in,324,448,8022.19,2020-08-17 00:15,0,none
cash-in,361,877,4677.85,2023-05-10 23:05,0,none
transfer,718,896,9798.62,2023-04-30 18:29,0,none
transfer,258,256,7396.61,2023-04-27 00:11,0,none
cash-in,941,966,5422.76,2023-08-17 05:50,0,none
cash-in,245,173,7841.57,2023-06-11 15:25,0,none
transfer,7,916,3805.09,2024-08-30 22:50,0,none
transfer,440,981,8419.41,2024-06-30 17:30,0,none
transfer,523,552,6513.87,2023-03-26 05:22,0,none
transfer,411,416,20363.58,2022-03-06 23:40,1,type1
transfer,411,619,20175.75,2022-03-21 21:44,1,type1
transfer,411,958,19869.75,2020-09-03 07:57,1,type1
transfer,411,765,20981.96,2024-07-17 02:47,1,type1
transfer,411,583,19497.77,2024-02-27 07:47,1,type1
transfer,518,607,983.95,2023-05-19 14:40,1,type2
transfer,681,434,989.18,2023-05-19 14:41,1,type2
transfer,322,583,988.05,2023-05-19 14:42,1,type2
transfer,410,700,919.84,2023-05-19 14:43,1,type2
transfer,144,478,948.01,2023-05-19 14:44,1,type2
transfer,919,22,20935.52,2020-07-09 07:24,1,type3
transfer,369,22,20947.22,2020-02-02 21:21,1,type3
transfer,643,22,19931.4,2021-06-07 11:35,1,type3
transfer,696,22,20087.26,2022-06-05 20:48,1,type3
transfer,249,22,19921.35,2024-03-04 09:15,1,type3
cash-in,145,485,1441.46,2020-05-01 13:17,0,none
cash-in,314,407,6650.92,2024-03-24 01:36,0,none
transfer,375,988,3625.8,2021-12-06 02:03,0,none
cash-in,160,465,9513.16,2022-03-16 16:48,0,none
cash-in,37,240,1526.38,2021-01-14 18:05,0,none
transfer,442,347,4937.94,2022-03-30 17:49,0,none
cash-in,679,156,33.42,2021-07-04 00:30,0,none
transfer,630,338,3356.71,2022-04-04 07:04,0,none
transfer,961,16,7315.98,2024-12-08 11:17,0,none
transfer,135,306,1434.02,2021-05-31 13:07,0,none
cash-in,290,388,2909.95,2021-02-28 17:32,0,none
transfer,983,813,3764.81,2023-10-23 05:20,0,none
cash-in,134,647,3712.44,2021-06-05 23:05,0,none
transfer,372,52,4485.99,2024-06-06 07:35,0,none
transfer,97,690,6107.61,2024-06-05 17:51,0,none
transfer,560,20,20162.14,2021-07-27 07:22,1,type1
transfer,560,602,19715.29,2024-01-11 14:29,1,type1
transfer,560,125,19160.78,2023-12-18 17:28,1,type1
transfer,560,132,19561.9,2021-03-21 20:22,1,type1
transfer,560,43,20007.47,2022-03-22 23:25,1,type1
transfer,542,552,894.93,2022-01-22 10:39,1,type2
transfer,275,432,944.44,2022-01-22 10:40,1,type2
transfer,842,855,875.67,2022-01-22 10:41,1,type2
transfer,972,878,921.89,2022-01-22 10:42,1,type2
transfer,201,983,909.13,2022-01-22 10:43,1,type2
transfer,588,486,19907.09,2021-02-02 18:37,1,type3
transfer,31,486,19476.91,2024-12-27 17:50,1,type3
transfer,533,486,19161.64,2022-05-18 13:06,1,type3
transfer,801,486,19864.63,2023-05-05 04:00,1,type3
transfer,651,486,20067.85,2022-09-22 04:19,1,type3
transfer,740,203,6865.37,2023-06-14 12:34,0,none
transfer,916,765,4119.37,2022-12-27 16:13,0,none
transfer,259,144,3118.73,2023-05-01 21:37,0,none
transfer,162,805,9746.64,2020-04-26 20:58,0,none
transfer,543,338,957.45,2023-09-25 12:37,0,none
transfer,342,698,1240.47,2024-01-15 21:45,0,none
cash-in,940,63,5395.21,2023-07-10 19:25,0,none
transfer,868,288,7926.92,2021-08-12 08:28,0,none
transfer,885,278,2651.46,2024-05-18 08:09,0,none
cash-in,134,91,6973.27,2022-06-05 10:52,0,none
cash-in,641,19,2137.99,2023-11-11 02:32,0,none
cash-in,562,829,1860.54,2020-07-07 11:13,0,none
transfer,160,681,2430.37,2022-08-06 03:39,0,none
cash-in,494,192,2952.61,2022-02-02 03:15,0,none
transfer,811,309,6321.84,2021-07-16 07:34,0,none
transfer,507,323,20947.71,2024-07-26 11:35,1,type1
transfer,507,240,19409.46,2024-02-12 11:21,1,type1
transfer,507,730,19972.47,2021-08-25 19:34,1,type1
transfer,507,934,20396.85,2022-05-24 07:12,1,type1
transfer,507,475,20815.37,2022-04-20 10:07,1,type1
transfer,592,709,835.89,2020-03-16 19:49,1,type2
transfer,89,922,877.92,2020-03-16 19:50,1,type2
transfer,340,161,850.27,2020-03-16 19:51,1,type2
transfer,986,575,810.91,2020-03-16 19:52,1,type2
transfer,217,810,886.32,2020-03-16 19:53,1,type2
transfer,149,22,20081.5,2020-09-16 15:47,1,type3
transfer,609,22,20607.49,2022-01-08 16:23,1,type3
transfer,650,22,19216.74,2023-10-16 20:14,1,type3
transfer,742,22,19008.89,2022-09-27 00:56,1,type3
transfer,864,22,20905.27,2021-01-08 02:12,1,type3
transfer,257,961,1311.13,2020-03-21 07:23,0,none
transfer,593,137,9426.69,2024-01-09 21:11,0,none
transfer,479,614,89.65,2024-08-08 18:25,0,none
transfer,78,536,3613.1,2023-08-22 00:09,0,none
transfer,335,656,3668.53,2022-01-09 19:48,0,none
transfer,563,832,6876.43,2021-02-27 01:14,0,none
transfer,205,578,8008.82,2023-01-21 09:12,0,none
cash-in,390,67,9176.56,2020-07-31 13:27,0,none
cash-in,226,536,6171.07,2020-06-19 10:04,0,none
cash-in,513,554,3041.23,2024-12-26 12:22,0,none
transfer,973,92,5945.49,2022-05-30 10:33,0,none
cash-in,977,678,3704.81,2020-12-02 05:55,0,none
transfer,897,420,790.55,2022-12-15 20:39,0,none
cash-in,283,561,8468.06,2020-12-05 12:35,0,none
cash-in,411,241,6204.94,2022-02-20 14:36,0,none
transfer,931,593,19519.14,2024-02-12 09:11,1,type1
transfer,931,951,20039.49,2024-06-03 17:52,1,type1
transfer,931,380,19355.6,2021-06-08 11:37,1,type1
transfer,931,751,19609.82,2024-09-28 21:05,1,type1
transfer,931,765,20541.91,2023-08-23 13:32,1,type1
transfer,595,362,608.6,2024-02-17 18:08,1,type2
transfer,730,969,608.25,2024-02-17 18:09,1,type2
transfer,793,321,613.68,2024-02-17 18:10,1,type2
transfer,370,658,601.8,2024-02-17 18:11,1,type2
transfer,15,432,625.2,2024-02-17 18:12,1,type2
transfer,888,851,20467.52,2022-09-19 16:31,1,type3
transfer,16,851,20821.1,2021-05-18 20:55,1,type3
transfer,800,851,19095.72,2023-02-22 04:07,1,type3
transfer,859,851,19354.97,2022-06-20 08:41,1,type3
transfer,645,851,20673.8,2023-03-26 14:15,1,type3
cash-in,708,527,2626.03,2023-10-24 17:07,0,none
transfer,842,669,9952.99,2022-05-26 18:17,0,none
cash-in,282,278,8942.31,2021-03-07 23:30,0,none
transfer,174,842,6683.74,2024-08-26 22:06,0,none
transfer,136,217,1240.2,2021-12-17 17:38,0,none
transfer,626,980,6294.38,2022-05-15 15:54,0,none
cash-in,813,591,3704.75,2021-04-24 05:09,0,none
transfer,135,199,443.99,2021-03-15 00:27,0,none
transfer,39,550,4391.46,2021-11-21 07:54,0,none
transfer,604,911,9439.38,2021-11-14 14:10,0,none
transfer,10,88,3943.24,2022-08-19 12:20,0,none
transfer,353,10,9721.48,2023-01-21 14:51,0,none
transfer,461,855,6682.19,2020-12-23 19:13,0,none
cash-in,790,562,3203.18,2022-11-09 23:37,0,none
transfer,953,933,7761.63,2023-07-01 09:20,0,none
transfer,566,663,19338.74,2021-07-10 00:30,1,type1
transfer,566,353,19251.32,2023-11-28 08:14,1,type1
transfer,566,623,20606.33,2022-10-02 15:47,1,type1
transfer,566,580,19090.88,2021-12-16 00:28,1,type1
transfer,566,121,20753.08,2020-02-24 17:48,1,type1
transfer,964,549,443.93,2020-12-29 05:01,1,type2
transfer,154,724,447.36,2020-12-29 05:02,1,type2
transfer,812,46,464.82,2020-12-29 05:03,1,type2
transfer,613,466,452.33,2020-12-29 05:04,1,type2
transfer,724,88,453.73,2020-12-29 05:05,1,type2
transfer,439,630,20520.38,2020-03-22 02:42,1,type3
transfer,295,630,20200.41,2024-05-18 06:26,1,type3
transfer,977,630,19236.92,2023-06-03 16:36,1,type3
transfer,46,630,19014.95,2024-04-23 18:23,1,type3
transfer,272,630,19437.58,2022-03-31 15:12,1,type3
cash-in,369,740,2988.04,2024-06-26 21:07,0,none
cash-in,284,955,5156.73,2020-01-12 00:07,0,none
transfer,615,449,5406.33,2020-10-12 23:00,0,none
cash-in,509,925,7266.45,2020-06-09 12:13,0,none
transfer,848,850,6794.17,2024-10-28 14:31,0,none
transfer,563,186,5935.51,2020-08-31 14:52,0,none
cash-in,818,277,1170.36,2021-04-22 07:39,0,none
cash-in,174,59,9881.23,2022-04-24 11:00,0,none
cash-in,728,722,1169.97,2024-10-23 21:53,0,none
cash-in,325,207,689.71,2021-09-08 11:51,0,none
transfer,477,347,4470.3,2020-08-06 14:06,0,none
cash-in,331,134,391.6,2024-08-14 20:41,0,none
transfer,159,118,6268.7,2023-10-24 07:26,0,none
transfer,89,209,5960.64,2023-09-25 08:34,0,none
cash-in,364,16,1732.18,2022-09-18 13:59,0,none
transfer,159,505,19394.9,2022-02-24 20:12,1,type1
transfer,159,947,19822.29,2024-01-10 23:35,1,type1
transfer,159,17,20920.93,2021-04-17 13:10,1,type1
transfer,159,452,19874.01,2024-09-22 11:16,1,type1
transfer,159,644,20078.84,2021-01-30 15:50,1,type1
transfer,718,67,511.49,2020-03-10 21:18,1,type2
transfer,397,815,488.97,2020-03-10 21:19,1,type2
transfer,823,149,510.65,2020-03-10 21:20,1,type2
transfer,579,99,504.73,2020-03-10 21:21,1,type2
transfer,725,88,489.02,2020-03-10 21:22,1,type2
transfer,151,516,19364.52,2021-03-01 22:21,1,type3
transfer,380,516,19394.87,2022-07-20 04:35,1,type3
transfer,623,516,19452.95,2024-01-27 19:35,1,type3
transfer,141,516,20843.92,2024-01-03 22:48,1,type3
transfer,683,516,20254.85,2023-10-14 09:11,1,type3
transfer,963,933,3115.39,2020-04-08 10:07,0,none
transfer,728,435,7034.71,2024-03-16 00:04,0,none
transfer,351,652,9036.02,2022-08-11 15:33,0,none
transfer,928,980,588.58,2022-05-06 00:45,0,none
cash-in,284,238,2823.12,2024-06-19 18:10,0,none
cash-in,697,340,7996.67,2021-06-25 00:37,0,none
cash-in,927,266,988.88,2023-08-28 14:01,0,none
cash-in,298,737,9264.72,2024-01-15 03:33,0,none
cash-in,529,344,8964.01,2024-09-17 14:34,0,none
cash-in,787,852,9196.1,2020-01-28 03:09,0,none
cash-in,842,811,979.87,2020-06-15 19:42,0,none
transfer,776,716,1387.78,2023-09-27 07:29,0,none
cash-in,181,49,5466.99,2023-08-02 15:13,0,none
transfer,13,922,100.07,2022-07-31 09:43,0,none
cash-in,863,135,2562.41,2023-08-07 11:05,0,none
transfer,992,85,20468.04,2024-04-11 03:45,1,type1
transfer,992,797,20536.26,2022-01-20 07:39,1,type1
transfer,992,353,20515.75,2023-04-09 11:05,1,type1
transfer,992,955,20621.46,2022-02-09 18:47,1,type1
transfer,992,758,20712.07,2021-02-18 22:02,1,type1
transfer,858,263,201.93,2024-01-15 14:44,1,type2
transfer,607,508,197.37,2024-01-15 14:45,1,type2
transfer,431,267,213.56,2024-01-15 14:46,1,type2
transfer,351,462,203.8,2024-01-15 14:47,1,type2
transfer,843,844,213.34,2024-01-15 14:48,1,type2
transfer,275,640,19046.54,2023-08-22 19:01,1,type3
transfer,232,640,19401.75,2024-08-12 11:45,1,type3
transfer,876,640,19336.39,2022-01-21 16:51,1,type3
transfer,93,640,20701.55,2020-08-05 23:51,1,type3
transfer,958,640,20215.28,2024-09-26 21:17,1,type3
transfer,730,211,8261.95,2022-11-22 01:27,0,none
cash-in,658,87,498.59,2023-08-10 12:08,0,none
cash-in,739,744,4305.61,2024-06-24 19:11,0,none
cash-in,239,162,7585.9,2022-09-04 10:15,0,none
transfer,490,407,2980.8,2021-04-07 18:00,0,none
transfer,388,224,5507.11,2021-04-17 16:26,0,none
cash-in,144,992,1453.88,2020-12-08 02:17,0,none
transfer,649,125,5704.26,2020-03-02 18:24,0,none
cash-in,199,330,5813.3,2024-08-28 01:48,0,none
cash-in,904,44,8089.14,2020-03-01 18:02,0,none
cash-in,65,466,4024.71,2022-05-09 15:20,0,none
transfer,584,148,2086.49,2024-05-30 02:26,0,none
transfer,897,740,8315.52,2022-02-15 09:46,0,none
transfer,898,257,2826.18,2020-02-03 04:19,0,none
cash-in,139,89,8729.82,2020-07-20 16:12,0,none
transfer,80,920,20037.68,2020-12-01 04:29,1,type1
transfer,80,869,19986.72,2020-08-04 01:23,1,type1
transfer,80,244,20209.52,2022-05-19 17:09,1,type1
transfer,80,228,19358.41,2024-07-23 15:25,1,type1
transfer,80,672,20279.06,2021-04-10 08:02,1,type1
transfer,52,54,850.01,2023-01-17 13:41,1,type2
transfer,22,619,808.86,2023-01-17 13:42,1,type2
transfer,61,805,863.96,2023-01-17 13:43,1,type2
transfer,152,792,805.02,2023-01-17 13:44,1,type2
transfer,359,870,866.66,2023-01-17 13:45,1,type2
transfer,70,438,20134.93,2021-11-05 09:41,1,type3
transfer,18,438,20043.04,2020-02-26 14:17,1,type3
transfer,631,438,20468.68,2023-05-03 14:11,1,type3
transfer,721,438,19024.59,2024-10-16 16:35,1,type3
transfer,593,438,19696.1,2023-02-08 09:22,1,type3
cash-in,548,286,7496.78,2021-11-16 17:33,0,none
transfer,753,8,584.65,2020-01-30 10:46,0,none
transfer,220,594,2284.55,2022-06-01 19:58,0,none
cash-in,228,48,8109.97,2021-05-21 08:02,0,none
transfer,877,205,9216.94,2023-06-12 21:58,0,none
transfer,863,52,216.48,2020-08-30 10:10,0,none
transfer,436,212,8457.04,2024-11-14 09:00,0,none
cash-in,502,638,702.86,2020-02-02 16:21,0,none
transfer,279,225,5386.74,2020-12-10 15:16,0,none
transfer,399,563,739.49,2023-03-17 04:55,0,none
transfer,992,122,4878.18,2020-09-24 04:18,0,none
transfer,257,52,9921.94,2020-11-21 08:19,0,none
cash-in,15,15,8539.47,2023-02-22 21:15,0,none
cash-in,363,698,8830.06,2022-08-08 09:46,0,none
transfer,545,531,3411.91,2020-10-01 04:39,0,none
transfer,14,623,20142.41,2024-02-25 22:10,1,type1
transfer,14,805,20938.03,2020-06-30 18:45,1,type1
transfer,14,489,20665.97,2023-08-06 21:00,1,type1
transfer,14,219,19684.4,2023-01-01 15:44,1,type1
transfer,14,682,20463.16,2021-09-05 22:31,1,type1
transfer,265,544,554.25,2022-12-26 20:13,1,type2
transfer,268,130,553.59,2022-12-26 20:14,1,type2
transfer,952,713,539.34,2022-12-26 20:15,1,type2
transfer,2,788,564.61,2022-12-26 20:16,1,type2
transfer,688,647,576.53,2022-12-26 20:17,1,type2
transfer,732,52,20155.73,2021-11-03 15:31,1,type3
transfer,911,52,20792.95,2023-09-18 01:15,1,type3
transfer,243,52,20787.38,2024-09-15 02:51,1,type3
transfer,13,52,20681.24,2020-10-16 07:30,1,type3
transfer,21,52,20059.8,2023-01-29 00:13,1,type3
transfer,240,486,7115.23,2024-01-09 16:58,0,none
transfer,673,200,9276.82,2022-02-18 15:16,0,none
transfer,807,158,8637.6,2022-04-09 18:20,0,none
transfer,843,659,1900.55,2022-06-02 06:00,0,none
cash-in,931,775,3793.38,2022-06-20 16:37,0,none
transfer,756,708,3054.56,2022-11-27 02:56,0,none
transfer,67,490,511.33,2020-11-26 03:58,0,none
cash-in,53,21,1292.79,2021-10-15 11:04,0,none
cash-in,576,154,2350.22,2021-05-14 18:27,0,none
transfer,499,258,1059.0,2022-06-17 19:23,0,none
transfer,278,770,6294.39,2022-11-10 18:59,0,none
cash-in,969,320,5772.78,2022-12-09 21:31,0,none
transfer,600,52,5096.28,2023-08-15 16:30,0,none
transfer,869,46,5927.16,2024-10-25 04:14,0,none
transfer,526,218,5771.17,2023-06-16 14:00,0,none
transfer,997,971,19764.63,2023-12-12 11:27,1,type1
transfer,997,778,20593.27,2020-09-01 17:10,1,type1
transfer,997,170,19044.25,2020-04-30 23:56,1,type1
transfer,997,235,20726.01,2023-02-21 07:50,1,type1
transfer,997,566,20224.96,2023-07-07 14:00,1,type1
transfer,747,975,248.13,2023-05-19 21:39,1,type2
transfer,6,1000,245.7,2023-05-19 21:40,1,type2
transfer,39,680,250.25,2023-05-19 21:41,1,type2
transfer,565,729,230.64,2023-05-19 21:42,1,type2
transfer,181,213,234.75,2023-05-19 21:43,1,type2
transfer,589,707,20732.92,2022-08-11 02:50,1,type3
transfer,1,707,19765.5,2022-07-31 11:11,1,type3
transfer,362,707,19806.95,2020-03-25 04:40,1,type3
transfer,171,707,20302.46,2021-06-28 17:43,1,type3
transfer,571,707,20804.88,2022-03-07 18:41,1,type3
transfer,555,494,4819.49,2023-12-10 08:51,0,none
transfer,986,596,992.8,2022-01-25 20:23,0,none
cash-in,867,518,8943.72,2020-07-24 20:17,0,none
transfer,127,617,6386.11,2022-04-08 14:18,0,none
transfer,662,904,2660.53,2023-10-22 20:36,0,none
cash-in,385,666,9320.28,2022-04-07 02:02,0,none
cash-in,921,248,6731.96,2022-06-16 18:28,0,none
transfer,80,667,3592.72,2023-07-13 21:30,0,none
transfer,224,195,1118.27,2021-01-08 19:39,0,none
transfer,419,166,2721.82,2022-12-02 15:32,0,none
transfer,502,469,4456.01,2020-06-22 17:07,0,none
transfer,158,438,5628.53,2024-06-15 03:33,0,none
transfer,87,717,7709.87,2020-01-02 01:27,0,none
transfer,845,339,5317.49,2024-02-16 13:26,0,none
cash-in,514,955,5089.78,2020-02-23 06:55,0,none
transfer,141,61,19692.27,2020-09-07 17:51,1,type1
transfer,141,492,20960.32,2020-03-15 20:04,1,type1
transfer,141,898,20866.13,2022-06-09 02:39,1,type1
transfer,141,977,19655.43,2020-09-21 16:38,1,type1
transfer,141,169,19824.95,2022-09-11 12:12,1,type1
transfer,411,413,834.73,2022-01-14 18:11,1,type2
transfer,490,534,852.76,2022-01-14 18:12,1,type2
transfer,841,456,835.52,2022-01-14 18:13,1,type2
transfer,368,364,828.29,2022-01-14 18:14,1,type2
transfer,532,953,852.0,2022-01-14 18:15,1,type2
transfer,43,748,19695.58,2021-07-16 03:08,1,type3
transfer,343,748,19073.04,2021-08-06 12:51,1,type3
transfer,294,748,19024.82,2024-04-18 05:40,1,type3
transfer,673,748,20460.85,2024-09-12 01:07,1,type3
transfer,356,748,20623.09,2022-01-04 07:08,1,type3
transfer,452,359,6621.09,2023-05-16 14:45,0,none
cash-in,314,237,1217.31,2024-07-26 10:09,0,none
cash-in,875,198,6029.09,2020-11-11 01:30,0,none
cash-in,706,37,5148.53,2024-12-01 02:26,0,none
cash-in,995,220,1616.6,2023-10-27 07:50,0,none
cash-in,356,156,5417.7,2021-11-03 07:10,0,none
transfer,403,780,4047.02,2024-12-13 10:09,0,none
transfer,751,631,4250.87,2022-09-02 08:07,0,none
cash-in,240,728,5983.68,2023-04-17 20:27,0,none
cash-in,361,546,7046.66,2020-10-30 14:25,0,none
cash-in,892,236,4549.72,2022-10-17 21:13,0,none
cash-in,873,630,9379.66,2023-04-07 21:14,0,none
transfer,425,765,9702.57,2024-05-29 14:42,0,none
transfer,985,263,2251.95,2022-10-28 04:27,0,none
cash-in,528,756,9160.36,2020-12-30 05:44,0,none
transfer,433,877,19744.0,2022-08-10 22:16,1,type1
transfer,433,629,20447.81,2020-06-10 18:31,1,type1
transfer,433,584,19915.03,2024-02-28 00:35,1,type1
transfer,433,385,19049.69,2020-07-02 03:17,1,type1
transfer,433,355,20032.83,2024-06-27 16:49,1,type1
transfer,772,227,817.78,2024-05-12 15:47,1,type2
transfer,218,531,795.42,2024-05-12 15:48,1,type2
transfer,923,671,821.27,2024-05-12 15:49,1,type2
transfer,93,967,822.87,2024-05-12 15:50,1,type2
transfer,119,78,834.14,2024-05-12 15:51,1,type2
transfer,944,574,19395.5,2022-03-31 05:41,1,type3
transfer,234,574,20240.3,2022-04-09 01:50,1,type3
transfer,900,574,19701.6,2023-10-26 17:03,1,type3
transfer,451,574,20011.88,2023-11-22 08:24,1,type3
transfer,873,574,20870.96,2022-10-16 09:53,1,type3
cash-in,690,965,5269.98,2021-12-02 06:34,0,none
transfer,650,767,9687.87,2024-03-13 14:49,0,none
cash-in,725,56,6025.77,2024-06-25 12:49,0,none
cash-in,833,989,8917.51,2023-08-10 20:49,0,none
cash-in,457,294,4410.19,2023-02-27 20:49,0,none
cash-in,541,536,1297.83,2022-02-09 17:06,0,none
transfer,175,426,4559.13,2024-12-26 22:37,0,none
cash-in,477,26,8605.53,2022-09-14 05:08,0,none
transfer,695,310,4582.86,2021-04-09 15:07,0,none
cash-in,958,107,8203.5,2021-03-24 00:11,0,none
transfer,493,682,9911.24,2023-09-01 04:42,0,none
transfer,587,697,4215.24,2021-03-19 19:48,0,none
cash-in,564,667,1219.02,2021-12-03 11:52,0,none
transfer,725,155,1556.28,2022-11-07 23:17,0,none
cash-in,733,663,5950.9,2024-05-19 04:58,0,none
transfer,616,475,20900.6,2021-11-30 11:46,1,type1
transfer,616,144,20849.36,2021-12-10 16:22,1,type1
transfer,616,300,20071.3,2020-09-16 19:49,1,type1
transfer,616,965,19453.73,2024-10-06 16:37,1,type1
transfer,616,1,20221.76,2023-01-03 11:29,1,type1
